선박용도(통계용),사건명,위도,경도
기타선,예인선 울산 101호  · 어선 55희영호 충돌사건,34.9275,128.7602778
기타선,"유조선 와이엔 오션호, 통선 제7해주호 충돌사건",37.40444444,126.5563889
기타선,폐기물수거선 대해2호 좌초사건,37.61444444,125.7233333
기타선,기타선 외달도사랑호 침수사건,34.78166667,126.3847222
기타선,작업선 부경에이비 11호 준설투기장 접촉사건,35.07916667,128.7525
기타선,해경정 P-75정ㆍ모터보트 스트라이퍼200호 충돌사건,36.71305556,126.0819444
기타선,급수선 서해103호 기관손상사건,36.03055556,126.365
기타선,예인선 울산109호 침수사건,34.9225,128.0761111
기타선,기타선 메이퀸호 침수사건,34.74194444,127.7552778
기타선,항로표지선 여명1호 좌초사건,34.14055556,127.5625
기타선,작업선 크린3호 침수사건,37.45611111,126.6
기타선,예인선 207동성호 해양오염사건,35.03805556,128.99
기타선,기타선 제5동화호 기관손상사건,35.50055556,129.375
기타선,시험조사선 해양누리호 어선 제55동성호 충돌사건,33.24027778,126.5602778
기타선,부선 거원6호 침수사건,37.45777778,126.6016667
기타선,유조선 유승호· 급수선 3신정호 충돌사건,35.12444444,129.0625
기타선,기타선 인성2호 화재사건,37.43,126.5844444
기타선,기타선 인성2호 침수사건,34.36666667,127.405
기타선,압항예선 디베랴1호 조타장치손상사건,33.73333333,127.0166667
기타선,기타선 제2일광호 부유물감김사건,33.95,128.4333333
기타선,급수선 동원호 기타사건,35.10166667,128.6691667
기타선,부선 다인3호 좌초사건,33.46805556,126.3252778
기타선,예인선 101성인호의 피예인부선 세기5001호 좌초사건,34.0475,125.1236111
기타선,관공선 전남919호.어선 명지호 충돌사건,34.72722222,127.7830556
기타선,부선 선명무 기타사건,37.73083333,126.2719444
기타선,"유조선 드림 파이오니어, 부선 싱롱지0688호 충돌사건",36.98083333,126.2633333
기타선,부선 삼양호 해양오염사건,34.87,127.7416667
기타선,기타선 환경1호 양식장손상사건,34.30333333,126.6733333
기타선,"기타선 독수리8호, 어선 제77정승호 등 3척 충돌사건",36.67694444,126.1308333
기타선,어선 제1동명호 기관손상사건,34.73583333,127.7736111
기타선,예인선 102다양호의 피예인부선 포항2호ㆍ어선 대해호 충돌사건,36.09305556,129.5391667
기타선,예인선 영인103호의 피예인부선 에벤에셀호 작업원부상사건,35.93333333,126.4
