id,left,top,right,bottom
4973,1049114.896500000031665,1594586.000299999956042,1057114.896500000031665,1583586.000299999956042
4979,1049114.896500000031665,1528586.000299999956042,1057114.896500000031665,1517586.000299999956042
5031,1057114.896500000031665,1660586.000299999956042,1065114.896500000031665,1649586.000299999956042
5032,1057114.896500000031665,1649586.000299999956042,1065114.896500000031665,1638586.000299999956042
5033,1057114.896500000031665,1638586.000299999956042,1065114.896500000031665,1627586.000299999956042
5034,1057114.896500000031665,1627586.000299999956042,1065114.896500000031665,1616586.000299999956042
5036,1057114.896500000031665,1605586.000299999956042,1065114.896500000031665,1594586.000299999956042
5037,1057114.896500000031665,1594586.000299999956042,1065114.896500000031665,1583586.000299999956042
5039,1057114.896500000031665,1572586.000299999956042,1065114.896500000031665,1561586.000299999956042
5096,1065114.896500000031665,1649586.000299999956042,1073114.896500000031665,1638586.000299999956042
5097,1065114.896500000031665,1638586.000299999956042,1073114.896500000031665,1627586.000299999956042
5098,1065114.896500000031665,1627586.000299999956042,1073114.896500000031665,1616586.000299999956042
5099,1065114.896500000031665,1616586.000299999956042,1073114.896500000031665,1605586.000299999956042
5100,1065114.896500000031665,1605586.000299999956042,1073114.896500000031665,1594586.000299999956042
5101,1065114.896500000031665,1594586.000299999956042,1073114.896500000031665,1583586.000299999956042
5103,1065114.896500000031665,1572586.000299999956042,1073114.896500000031665,1561586.000299999956042
5159,1073114.896500000031665,1660586.000299999956042,1081114.896500000031665,1649586.000299999956042
5160,1073114.896500000031665,1649586.000299999956042,1081114.896500000031665,1638586.000299999956042
5161,1073114.896500000031665,1638586.000299999956042,1081114.896500000031665,1627586.000299999956042
5162,1073114.896500000031665,1627586.000299999956042,1081114.896500000031665,1616586.000299999956042
5164,1073114.896500000031665,1605586.000299999956042,1081114.896500000031665,1594586.000299999956042
5166,1073114.896500000031665,1583586.000299999956042,1081114.896500000031665,1572586.000299999956042
5187,1081114.896500000031665,2056586.000299999956042,1089114.896500000031665,2045586.000299999956042
5188,1081114.896500000031665,2045586.000299999956042,1089114.896500000031665,2034586.000299999956042
5221,1081114.896500000031665,1682586.000299999956042,1089114.896500000031665,1671586.000299999956042
5223,1081114.896500000031665,1660586.000299999956042,1089114.896500000031665,1649586.000299999956042
5224,1081114.896500000031665,1649586.000299999956042,1089114.896500000031665,1638586.000299999956042
5225,1081114.896500000031665,1638586.000299999956042,1089114.896500000031665,1627586.000299999956042
5252,1089114.896500000031665,2045586.000299999956042,1097114.896500000031665,2034586.000299999956042
5253,1089114.896500000031665,2034586.000299999956042,1097114.896500000031665,2023586.000299999956042
5254,1089114.896500000031665,2023586.000299999956042,1097114.896500000031665,2012586.000299999956042
5285,1089114.896500000031665,1682586.000299999956042,1097114.896500000031665,1671586.000299999956042
5286,1089114.896500000031665,1671586.000299999956042,1097114.896500000031665,1660586.000299999956042
5287,1089114.896500000031665,1660586.000299999956042,1097114.896500000031665,1649586.000299999956042
5288,1089114.896500000031665,1649586.000299999956042,1097114.896500000031665,1638586.000299999956042
5289,1089114.896500000031665,1638586.000299999956042,1097114.896500000031665,1627586.000299999956042
5292,1089114.896500000031665,1605586.000299999956042,1097114.896500000031665,1594586.000299999956042
5293,1089114.896500000031665,1594586.000299999956042,1097114.896500000031665,1583586.000299999956042
5294,1089114.896500000031665,1583586.000299999956042,1097114.896500000031665,1572586.000299999956042
5295,1089114.896500000031665,1572586.000299999956042,1097114.896500000031665,1561586.000299999956042
5348,1097114.896500000031665,1693586.000299999956042,1105114.896500000031665,1682586.000299999956042
5349,1097114.896500000031665,1682586.000299999956042,1105114.896500000031665,1671586.000299999956042
5350,1097114.896500000031665,1671586.000299999956042,1105114.896500000031665,1660586.000299999956042
5351,1097114.896500000031665,1660586.000299999956042,1105114.896500000031665,1649586.000299999956042
5352,1097114.896500000031665,1649586.000299999956042,1105114.896500000031665,1638586.000299999956042
5353,1097114.896500000031665,1638586.000299999956042,1105114.896500000031665,1627586.000299999956042
5354,1097114.896500000031665,1627586.000299999956042,1105114.896500000031665,1616586.000299999956042
5355,1097114.896500000031665,1616586.000299999956042,1105114.896500000031665,1605586.000299999956042
5356,1097114.896500000031665,1605586.000299999956042,1105114.896500000031665,1594586.000299999956042
5357,1097114.896500000031665,1594586.000299999956042,1105114.896500000031665,1583586.000299999956042
5383,1105114.896500000031665,2012586.000299999956042,1113114.896500000031665,2001586.000299999956042
5384,1105114.896500000031665,2001586.000299999956042,1113114.896500000031665,1990586.000299999956042
5413,1105114.896500000031665,1682586.000299999956042,1113114.896500000031665,1671586.000299999956042
5414,1105114.896500000031665,1671586.000299999956042,1113114.896500000031665,1660586.000299999956042
5417,1105114.896500000031665,1638586.000299999956042,1113114.896500000031665,1627586.000299999956042
5418,1105114.896500000031665,1627586.000299999956042,1113114.896500000031665,1616586.000299999956042
5419,1105114.896500000031665,1616586.000299999956042,1113114.896500000031665,1605586.000299999956042
5422,1105114.896500000031665,1583586.000299999956042,1113114.896500000031665,1572586.000299999956042
5423,1105114.896500000031665,1572586.000299999956042,1113114.896500000031665,1561586.000299999956042
5433,1105114.896500000031665,1462586.000299999956042,1113114.896500000031665,1451586.000299999956042
5447,1113114.896500000031665,2012586.000299999956042,1121114.896500000031665,2001586.000299999956042
5448,1113114.896500000031665,2001586.000299999956042,1121114.896500000031665,1990586.000299999956042
5449,1113114.896500000031665,1990586.000299999956042,1121114.896500000031665,1979586.000299999956042
5477,1113114.896500000031665,1682586.000299999956042,1121114.896500000031665,1671586.000299999956042
5478,1113114.896500000031665,1671586.000299999956042,1121114.896500000031665,1660586.000299999956042
5479,1113114.896500000031665,1660586.000299999956042,1121114.896500000031665,1649586.000299999956042
5481,1113114.896500000031665,1638586.000299999956042,1121114.896500000031665,1627586.000299999956042
5483,1113114.896500000031665,1616586.000299999956042,1121114.896500000031665,1605586.000299999956042
5485,1113114.896500000031665,1594586.000299999956042,1121114.896500000031665,1583586.000299999956042
5512,1121114.896500000031665,2001586.000299999956042,1129114.896500000031665,1990586.000299999956042
5513,1121114.896500000031665,1990586.000299999956042,1129114.896500000031665,1979586.000299999956042
5514,1121114.896500000031665,1979586.000299999956042,1129114.896500000031665,1968586.000299999956042
5541,1121114.896500000031665,1682586.000299999956042,1129114.896500000031665,1671586.000299999956042
5542,1121114.896500000031665,1671586.000299999956042,1129114.896500000031665,1660586.000299999956042
5543,1121114.896500000031665,1660586.000299999956042,1129114.896500000031665,1649586.000299999956042
5544,1121114.896500000031665,1649586.000299999956042,1129114.896500000031665,1638586.000299999956042
5547,1121114.896500000031665,1616586.000299999956042,1129114.896500000031665,1605586.000299999956042
5549,1121114.896500000031665,1594586.000299999956042,1129114.896500000031665,1583586.000299999956042
5576,1129114.896500000031665,2001586.000299999956042,1137114.896500000031665,1990586.000299999956042
5578,1129114.896500000031665,1979586.000299999956042,1137114.896500000031665,1968586.000299999956042
5579,1129114.896500000031665,1968586.000299999956042,1137114.896500000031665,1957586.000299999956042
5605,1129114.896500000031665,1682586.000299999956042,1137114.896500000031665,1671586.000299999956042
5606,1129114.896500000031665,1671586.000299999956042,1137114.896500000031665,1660586.000299999956042
5607,1129114.896500000031665,1660586.000299999956042,1137114.896500000031665,1649586.000299999956042
5609,1129114.896500000031665,1638586.000299999956042,1137114.896500000031665,1627586.000299999956042
5642,1137114.896500000031665,1979586.000299999956042,1145114.896500000031665,1968586.000299999956042
5643,1137114.896500000031665,1968586.000299999956042,1145114.896500000031665,1957586.000299999956042
5644,1137114.896500000031665,1957586.000299999956042,1145114.896500000031665,1946586.000299999956042
5645,1137114.896500000031665,1946586.000299999956042,1145114.896500000031665,1935586.000299999956042
5669,1137114.896500000031665,1682586.000299999956042,1145114.896500000031665,1671586.000299999956042
5670,1137114.896500000031665,1671586.000299999956042,1145114.896500000031665,1660586.000299999956042
5671,1137114.896500000031665,1660586.000299999956042,1145114.896500000031665,1649586.000299999956042
5702,1145114.896500000031665,2023586.000299999956042,1153114.896500000031665,2012586.000299999956042
5707,1145114.896500000031665,1968586.000299999956042,1153114.896500000031665,1957586.000299999956042
5708,1145114.896500000031665,1957586.000299999956042,1153114.896500000031665,1946586.000299999956042
5709,1145114.896500000031665,1946586.000299999956042,1153114.896500000031665,1935586.000299999956042
5723,1145114.896500000031665,1792586.000299999956042,1153114.896500000031665,1781586.000299999956042
5732,1145114.896500000031665,1693586.000299999956042,1153114.896500000031665,1682586.000299999956042
5733,1145114.896500000031665,1682586.000299999956042,1153114.896500000031665,1671586.000299999956042
5734,1145114.896500000031665,1671586.000299999956042,1153114.896500000031665,1660586.000299999956042
5735,1145114.896500000031665,1660586.000299999956042,1153114.896500000031665,1649586.000299999956042
5753,1145114.896500000031665,1462586.000299999956042,1153114.896500000031665,1451586.000299999956042
5773,1153114.896500000031665,1946586.000299999956042,1161114.896500000031665,1935586.000299999956042
5795,1153114.896500000031665,1704586.000299999956042,1161114.896500000031665,1693586.000299999956042
5796,1153114.896500000031665,1693586.000299999956042,1161114.896500000031665,1682586.000299999956042
5797,1153114.896500000031665,1682586.000299999956042,1161114.896500000031665,1671586.000299999956042
5837,1161114.896500000031665,1946586.000299999956042,1169114.896500000031665,1935586.000299999956042
5851,1161114.896500000031665,1792586.000299999956042,1169114.896500000031665,1781586.000299999956042
5857,1161114.896500000031665,1726586.000299999956042,1169114.896500000031665,1715586.000299999956042
5858,1161114.896500000031665,1715586.000299999956042,1169114.896500000031665,1704586.000299999956042
5859,1161114.896500000031665,1704586.000299999956042,1169114.896500000031665,1693586.000299999956042
5860,1161114.896500000031665,1693586.000299999956042,1169114.896500000031665,1682586.000299999956042
5861,1161114.896500000031665,1682586.000299999956042,1169114.896500000031665,1671586.000299999956042
5903,1169114.896500000031665,1924586.000299999956042,1177114.896500000031665,1913586.000299999956042
5904,1169114.896500000031665,1913586.000299999956042,1177114.896500000031665,1902586.000299999956042
5905,1169114.896500000031665,1902586.000299999956042,1177114.896500000031665,1891586.000299999956042
5907,1169114.896500000031665,1880586.000299999956042,1177114.896500000031665,1869586.000299999956042
5909,1169114.896500000031665,1858586.000299999956042,1177114.896500000031665,1847586.000299999956042
5910,1169114.896500000031665,1847586.000299999956042,1177114.896500000031665,1836586.000299999956042
5911,1169114.896500000031665,1836586.000299999956042,1177114.896500000031665,1825586.000299999956042
5912,1169114.896500000031665,1825586.000299999956042,1177114.896500000031665,1814586.000299999956042
5913,1169114.896500000031665,1814586.000299999956042,1177114.896500000031665,1803586.000299999956042
5914,1169114.896500000031665,1803586.000299999956042,1177114.896500000031665,1792586.000299999956042
5915,1169114.896500000031665,1792586.000299999956042,1177114.896500000031665,1781586.000299999956042
5916,1169114.896500000031665,1781586.000299999956042,1177114.896500000031665,1770586.000299999956042
5919,1169114.896500000031665,1748586.000299999956042,1177114.896500000031665,1737586.000299999956042
5921,1169114.896500000031665,1726586.000299999956042,1177114.896500000031665,1715586.000299999956042
5922,1169114.896500000031665,1715586.000299999956042,1177114.896500000031665,1704586.000299999956042
5923,1169114.896500000031665,1704586.000299999956042,1177114.896500000031665,1693586.000299999956042
5925,1169114.896500000031665,1682586.000299999956042,1177114.896500000031665,1671586.000299999956042
5964,1177114.896500000031665,1957586.000299999956042,1185114.896500000031665,1946586.000299999956042
5969,1177114.896500000031665,1902586.000299999956042,1185114.896500000031665,1891586.000299999956042
5970,1177114.896500000031665,1891586.000299999956042,1185114.896500000031665,1880586.000299999956042
5971,1177114.896500000031665,1880586.000299999956042,1185114.896500000031665,1869586.000299999956042
5973,1177114.896500000031665,1858586.000299999956042,1185114.896500000031665,1847586.000299999956042
5974,1177114.896500000031665,1847586.000299999956042,1185114.896500000031665,1836586.000299999956042
5975,1177114.896500000031665,1836586.000299999956042,1185114.896500000031665,1825586.000299999956042
5976,1177114.896500000031665,1825586.000299999956042,1185114.896500000031665,1814586.000299999956042
5977,1177114.896500000031665,1814586.000299999956042,1185114.896500000031665,1803586.000299999956042
5978,1177114.896500000031665,1803586.000299999956042,1185114.896500000031665,1792586.000299999956042
5979,1177114.896500000031665,1792586.000299999956042,1185114.896500000031665,1781586.000299999956042
5982,1177114.896500000031665,1759586.000299999956042,1185114.896500000031665,1748586.000299999956042
5984,1177114.896500000031665,1737586.000299999956042,1185114.896500000031665,1726586.000299999956042
5985,1177114.896500000031665,1726586.000299999956042,1185114.896500000031665,1715586.000299999956042
5986,1177114.896500000031665,1715586.000299999956042,1185114.896500000031665,1704586.000299999956042
6034,1185114.896500000031665,1891586.000299999956042,1193114.896500000031665,1880586.000299999956042
6041,1185114.896500000031665,1814586.000299999956042,1193114.896500000031665,1803586.000299999956042
6042,1185114.896500000031665,1803586.000299999956042,1193114.896500000031665,1792586.000299999956042
6043,1185114.896500000031665,1792586.000299999956042,1193114.896500000031665,1781586.000299999956042
6044,1185114.896500000031665,1781586.000299999956042,1193114.896500000031665,1770586.000299999956042
6045,1185114.896500000031665,1770586.000299999956042,1193114.896500000031665,1759586.000299999956042
6046,1185114.896500000031665,1759586.000299999956042,1193114.896500000031665,1748586.000299999956042
6047,1185114.896500000031665,1748586.000299999956042,1193114.896500000031665,1737586.000299999956042
6049,1185114.896500000031665,1726586.000299999956042,1193114.896500000031665,1715586.000299999956042
6063,1185114.896500000031665,1572586.000299999956042,1193114.896500000031665,1561586.000299999956042
6095,1193114.896500000031665,1924586.000299999956042,1201114.896500000031665,1913586.000299999956042
6101,1193114.896500000031665,1858586.000299999956042,1201114.896500000031665,1847586.000299999956042
6103,1193114.896500000031665,1836586.000299999956042,1201114.896500000031665,1825586.000299999956042
6106,1193114.896500000031665,1803586.000299999956042,1201114.896500000031665,1792586.000299999956042
6107,1193114.896500000031665,1792586.000299999956042,1201114.896500000031665,1781586.000299999956042
6108,1193114.896500000031665,1781586.000299999956042,1201114.896500000031665,1770586.000299999956042
6112,1193114.896500000031665,1737586.000299999956042,1201114.896500000031665,1726586.000299999956042
6113,1193114.896500000031665,1726586.000299999956042,1201114.896500000031665,1715586.000299999956042
6114,1193114.896500000031665,1715586.000299999956042,1201114.896500000031665,1704586.000299999956042
6115,1193114.896500000031665,1704586.000299999956042,1201114.896500000031665,1693586.000299999956042
6116,1193114.896500000031665,1693586.000299999956042,1201114.896500000031665,1682586.000299999956042
6165,1201114.896500000031665,1858586.000299999956042,1209114.896500000031665,1847586.000299999956042
6168,1201114.896500000031665,1825586.000299999956042,1209114.896500000031665,1814586.000299999956042
6170,1201114.896500000031665,1803586.000299999956042,1209114.896500000031665,1792586.000299999956042
6172,1201114.896500000031665,1781586.000299999956042,1209114.896500000031665,1770586.000299999956042
6173,1201114.896500000031665,1770586.000299999956042,1209114.896500000031665,1759586.000299999956042
6174,1201114.896500000031665,1759586.000299999956042,1209114.896500000031665,1748586.000299999956042
6176,1201114.896500000031665,1737586.000299999956042,1209114.896500000031665,1726586.000299999956042
6177,1201114.896500000031665,1726586.000299999956042,1209114.896500000031665,1715586.000299999956042
6178,1201114.896500000031665,1715586.000299999956042,1209114.896500000031665,1704586.000299999956042
6179,1201114.896500000031665,1704586.000299999956042,1209114.896500000031665,1693586.000299999956042
6227,1209114.896500000031665,1880586.000299999956042,1217114.896500000031665,1869586.000299999956042
6230,1209114.896500000031665,1847586.000299999956042,1217114.896500000031665,1836586.000299999956042
6235,1209114.896500000031665,1792586.000299999956042,1217114.896500000031665,1781586.000299999956042
6236,1209114.896500000031665,1781586.000299999956042,1217114.896500000031665,1770586.000299999956042
6237,1209114.896500000031665,1770586.000299999956042,1217114.896500000031665,1759586.000299999956042
6238,1209114.896500000031665,1759586.000299999956042,1217114.896500000031665,1748586.000299999956042
6241,1209114.896500000031665,1726586.000299999956042,1217114.896500000031665,1715586.000299999956042
6289,1217114.896500000031665,1902586.000299999956042,1225114.896500000031665,1891586.000299999956042
6290,1217114.896500000031665,1891586.000299999956042,1225114.896500000031665,1880586.000299999956042
6291,1217114.896500000031665,1880586.000299999956042,1225114.896500000031665,1869586.000299999956042
6294,1217114.896500000031665,1847586.000299999956042,1225114.896500000031665,1836586.000299999956042
6300,1217114.896500000031665,1781586.000299999956042,1225114.896500000031665,1770586.000299999956042
6302,1217114.896500000031665,1759586.000299999956042,1225114.896500000031665,1748586.000299999956042
6305,1217114.896500000031665,1726586.000299999956042,1225114.896500000031665,1715586.000299999956042
6306,1217114.896500000031665,1715586.000299999956042,1225114.896500000031665,1704586.000299999956042
6363,1225114.896500000031665,1792586.000299999956042,1233114.896500000031665,1781586.000299999956042
6373,1225114.896500000031665,1682586.000299999956042,1233114.896500000031665,1671586.000299999956042
6414,1233114.896500000031665,1935586.000299999956042,1241114.896500000031665,1924586.000299999956042
6481,1241114.896500000031665,1902586.000299999956042,1249114.896500000031665,1891586.000299999956042
6484,1241114.896500000031665,1869586.000299999956042,1249114.896500000031665,1858586.000299999956042
6548,1249114.896500000031665,1869586.000299999956042,1257114.896500000031665,1858586.000299999956042
6553,1249114.896500000031665,1814586.000299999956042,1257114.896500000031665,1803586.000299999956042
6562,1249114.896500000031665,1715586.000299999956042,1257114.896500000031665,1704586.000299999956042
6625,1257114.896500000031665,1726586.000299999956042,1265114.896500000031665,1715586.000299999956042
6681,1265114.896500000031665,1814586.000299999956042,1273114.896500000031665,1803586.000299999956042
6686,1265114.896500000031665,1759586.000299999956042,1273114.896500000031665,1748586.000299999956042
6804,1281114.896500000031665,1869586.000299999956042,1289114.896500000031665,1858586.000299999956042
6924,1297114.896500000031665,1957586.000299999956042,1305114.896500000031665,1946586.000299999956042
6925,1297114.896500000031665,1946586.000299999956042,1305114.896500000031665,1935586.000299999956042
6936,1297114.896500000031665,1825586.000299999956042,1305114.896500000031665,1814586.000299999956042
6989,1305114.896500000031665,1946586.000299999956042,1313114.896500000031665,1935586.000299999956042
7024,1305114.896500000031665,1561586.000299999956042,1313114.896500000031665,1550586.000299999956042
7047,1313114.896500000031665,2012586.000299999956042,1321114.896500000031665,2001586.000299999956042
7067,1313114.896500000031665,1792586.000299999956042,1321114.896500000031665,1781586.000299999956042
7152,1321114.896500000031665,1561586.000299999956042,1329114.896500000031665,1550586.000299999956042
7181,1329114.896500000031665,1946586.000299999956042,1337114.896500000031665,1935586.000299999956042
7312,1345114.896500000031665,1913586.000299999956042,1353114.896500000031665,1902586.000299999956042
7689,1393114.896500000031665,1990586.000299999956042,1401114.896500000031665,1979586.000299999956042
7710,1393114.896500000031665,1759586.000299999956042,1401114.896500000031665,1748586.000299999956042
7759,1401114.896500000031665,1924586.000299999956042,1409114.896500000031665,1913586.000299999956042
8195,1457114.896500000031665,2056586.000299999956042,1465114.896500000031665,2045586.000299999956042
8272,1465114.896500000031665,1913586.000299999956042,1473114.896500000031665,1902586.000299999956042
