선박용도(통계용),사건명,위도,경도
유조선,석유제품운반선 에스티오 아이리스호 운항저해사건,34.84277778,127.6736111
유조선,석유제품운반선 삼진3호 기관손상사건,35.13333333,129.2
유조선,석유제품운반선 삼진3호 · 어선 진영호 충돌사건,35.5,129.3666667
유조선,석유제품운반선 에스티오아이리스호 부유물감김사건,35.46666667,129.3833333
유조선,석유제품운반선 스카이에이스3호 해양오염사건,35.52222222,129.3761111
유조선,급유선 범양호 기관손상사건,35.62388889,129.5080556
유조선,원유운반선 퍼시픽 싱가포르 선원실종사건,8.553333333,75.87666667
유조선,유조선 정은호 부유물감김사건,35.3,129.3
유조선,유조선 정은호 좌초사건,35.41666667,129.3666667
유조선,유조선 청진1호 해양오염사건,35.12055556,129.0491667
유조선,유조선 NO.2 보원호 양식장손상사건,35.00611111,128.9380556
유조선,유조선 2보원호 해양오염사건,34.90583333,128.1080556
유조선,유조선 제2보원호 화재사건,34.87194444,128.8833333
유조선,석유제품운반선 유성호 · 어선 주성호 충돌사건,34.67805556,128.4386111
유조선,유조선 스카이스타호 해양오염사건,35.09305556,129.0341667
유조선,석유제품운반선 유성호 좌초사건,34.67555556,128.22
유조선,유조선 2보원호 화재사건,35.12138889,129.05
유조선,유조선 일청경호 해양오염사건,35.45805556,129.3580556
유조선,유조선 505유정호·어선 만일호 충돌사건,35.23333333,129.2833333
유조선,액체화학품산적운반선 거영썬 부유물감김사건,32.56666667,125
유조선,유조선 대영호·통선 아세아1호 등 4척 충돌사건,35.50083333,129.3769444
유조선,액화석유가스운반선 동우가스호 기관손상사건,33.76916667,126.7261111
유조선,석유제품운반선 디엘 에메랄드호 · 유조선 호쿠주 마루호 충돌사건,36.09527778,141.0861111
유조선,석유제품운반선 3동주호 해양오염사건,37.49583333,129.1433333
유조선,석유제품운반선 보광에이스호광석운반선 리차드 올렌도르프 충돌사건,34.88388889,127.8833333
유조선,유조선 골든호 기관손상 사건,34.62944444,128.6027778
유조선,케미컬운반선 반다이하나호·케미컬운반선 호와마루 충돌사건,33.95027778,140.0166667
유조선,석유제품운반선 아성호 해양오염사건,34.82861111,127.7802778
유조선,석유제품운반선 양명호 선원부상사건,35.11944444,129.0486111
유조선,석유제품운반선 세양호.어선 제101명정호 충돌사건,33.88333333,127.3666667
유조선,일반화물선 에스엠3호·석유제품운반선 코도쿠마루 충돌사건,33.94166667,130.8616667
유조선,액체화학품산적운반선 한유누리호 기관손상사건,37.03277778,126.6958333
유조선,유조선 대경에이스호 선원부상사건,35.43416667,129.4344444
유조선,석유제품운반선 천진호 해양오염사건,35.50194444,129.3652778
유조선,유조선 진성호 화재사건,35.01,128.8827778
유조선,유조선 진성호 선원부상사건,35.41833333,129.3744444
유조선,유조선 진성호 좌초사건,35.52333333,129.3855556
유조선,석유제품운반선 우남프라이드호 선원부상사건,34.87472222,127.7886111
유조선,유조선 3대양호 교각접촉사건,34.86,126.1744444
유조선,유조선 삼진1호 기관손상사건,35.1,129.05
유조선,석유제품운반선 삼진1호 기관손상사건,35.44083333,129.3836111
유조선,석유제품운반선 동명에이스호 기관손상사건,35.17777778,129.2430556
유조선,액체화학품산적운반선 화인 케미호  어선 제703창남호 충돌사건,33.12583333,126.5458333
유조선,석유제품운반선 부광1호 해양오염사건,35.07666667,128.8080556
유조선,LPG운반선 영산가스호 어선 2002대승호 충돌사건,34.83333333,125.8
유조선,석유제품운반선 동명호 선원부상사건,35.33333333,129.3666667
유조선,유조선 대한7호 해양오염사건,35.20388889,128.5958333
유조선,석유제품운반선 한유비전호 선원부상사건,33.53611111,126.5941667
유조선,석유제품운반선 삼원썬호 기관손상사건,35.08916667,129.0958333
유조선,석유제품운반선 엠티이카 기관손상사건,34.43333333,125.1666667
유조선,유조선 토다하나(TOWDAH HANA) 해양오염사건,35.05833333,129.0266667
유조선,"석유제품운반선 제3남성호, 어선 대왕호 충돌사건",34.69222222,125.4405556
유조선,액체화학품산적운반선 아시아나삼부 화재사건,34.76666667,127.7666667
유조선,석유제품운반선 거영프론티어 천사대교1 접촉사건,34.85083333,126.1741667
유조선,"유조선 세양글로리호, 어선 대진호 충돌사건",35.06472222,125.6752778
유조선,액화석유가스운반선 료한마루 등부표 접촉사건,34.72083333,127.8366667
유조선,석유제품운반선 삼우7호 화재사건,35.09444444,129.0388889
유조선,액체화학품산적운반선 스카이미르 폭발사건,32.23333333,125.1166667
유조선,유조선 동현호 화재사건,36.30944444,129.6138889
유조선,석유제품운반선 동현호 해양오염사건,35.4925,129.4013889
유조선,액체화학품산적운반선 필로스1호 선원부상사건,35.41166667,125.7147222
유조선,부선 해양3001호 등 2척 화재사건,35.07305556,128.9930556
유조선,유조선 드래곤에이스(DRAGON ACE)3호 기관손상사건,34.52611111,128.1319444
유조선,일반화물선 세주신광호.석유제품운반선 드래곤에이스3호 충돌사건,33.52833333,126.5416667
유조선,석유제품운반선 드라곤에이스3호 화재사건,35.09694444,129.1077778
유조선,유조선 3범진호  유조선 시앙샨(XIANG SHAN)5 충돌사건,35.02,128.5627778
유조선,유조선 한유코리아호 추진축계손상사건,35.43333333,129.4
유조선,유조선 한유코리아(HANYU KOREA) 기관손상사건,35.01277778,129.0355556
유조선,석유제품운반선 한유코리아호.일반화물선 삼진럭키3호 충돌사건,33.68333333,126.8833333
유조선,석유제품운반선 한유코리아호 · 일반부선 현대비1012호 충돌사건,35.52027778,129.3755556
유조선,석유제품운반선 한유코리아 기관손상사건,33.26666667,127.2
유조선,케미컬운반선 우남머큐리호 화재사건,34.7725,127.7663889
유조선,유조선 씨호라이즌호 해양오염사건,35.19666667,128.59
유조선,유조선 씨호라이즌호 해양오염사건,35.1775,128.5688889
유조선,석유제품운반선 엔젤1호 화재사건,34.29333333,127.8111111
유조선,석유제품운반선 범강호 폭발사건,37.35611111,129.3472222
유조선,케미컬운반선 영진호 해양오염사건,35.07944444,129.0002778
유조선,석유제품운반선 엔젤1호 선원사망사건,35.01472222,128.5513889
유조선,석유제품운반선 엔젤1호 해양오염사건,35.075,129.0219444
유조선,석유제품운반선 우선호 침수사건,35.21666667,129.2833333
유조선,액체화학품산적운반선 그레이스삼부호 해양오염사건,31.41222222,121.5222222
유조선,케미컬 운반선 펠리스호 안전저해 ,34.46333333,128.3813889
유조선,원유운반선 스카이케미호 조타장치손상사건,36.12111111,129.5538889
유조선,유조선 스타인(STAR IN) 기관손상사건,33.41777778,128.1666667
유조선,석유제품운반선 에프씨 빅토리.예인선 모아호의 피예인부선 모아썬 12001호 충돌사건,34.83388889,127.8
유조선,액체화학품산적운반선 한유파이오니아호 기관손상사건,37.06444444,126.6544444
유조선,액체화학품산적운반선 한유파이오니아호 기관손상사건,37.07166667,126.3055556
유조선,석유제품운반선 한유파이오니아 침수사건,37.04277778,126.3961111
유조선,석유제품운반선 태경레아 기관손상사건,34.11833333,129.9688889
유조선,"석유제품운반선 우현호, 어선 208장성호 충돌사건",36.56666667,125.95
유조선,유조선 2대복호 선원부상사건,34.53361111,128.4622222
유조선,석유제품운반선 7대복호 해양오염사건,33.52166667,126.5355556
유조선,케미컬운반선 골든조이하나호 · 유조선 트리톤호 충돌사건,35.46555556,129.4002778
유조선,원유운반선 트리톤 추진축계손상사건,33.9,127.1333333
유조선,급유선 제7보광호/어선 대영호 충돌사건,34.73638889,127.7472222
유조선,액화석유가스운반선 제3에스제이가스호.일반화물선 난시2호 충돌사건,34.05166667,126.8352778
유조선,석유제품운반선 한유 드림호 해양오염사건,36.99638889,126.7980556
유조선,"액체화학품산적운반선 그레이스 삼부호, 예선 창 강 투오8 하오 충돌사건",31.76166667,121.0316667
유조선,"유조선 썬 브룸, 어선 리아 잉 유 윤 26606 접촉사건",37.98388889,123.1177778
유조선,액체화학품산적운반선 썬브룸호 해양오염사건,34.84277778,127.6744444
유조선,일반화물선 제니스글로리 운항저해사건,34.90527778,127.6019444
유조선,액체화학품산적운반선 디에스 하나호 선원부상사건,36.50833333,125.685
유조선,액체화학품산적운반선 제이비88 해양오염사건,34.77527778,126.3819444
유조선,유조선 우종호 해양오염사건,35.06527778,129.0288889
유조선,석유제품운반선 제1은희호 기관손상사건,34.82305556,128.9841667
유조선,석유제품운반선 제1은희호 기관손상사건,35.0825,129.1563889
유조선,액체화학품운반선 스프링노트.어선 제1태영호 충돌사건,33.20805556,126.7616667
유조선,유조선 해급오션.어선 영풍호 충돌사건,33.21666667,126.8833333
유조선,액화석유가스운반선 제8에스제이가스호 기관손상사건,37.02416667,126.7088889
유조선,유조선 골든써니하나 폭발사건,33.51666667,131.85
유조선,액화석유가스운반선 제7에스제이가스호 부두접촉사건,37.02361111,126.3591667
유조선,어선 우성호 액화화학품산적운반선 고베 파이오니아 충돌사건,32.01666667,125.9666667
유조선,"어선 제305경선호, 석유제품운반선 스톨트 보이저 충돌사건",36.56666667,125.7
유조선,석유제품운반선 로얄삼부 선원부상사건,34.77666667,127.7636111
유조선,유조선 골든하나(GOLDEN HANA)호 해양오염사건,35.05,129.05
유조선,케미컬운반선 골든조이하나호 · 유조선 트리톤호 충돌사건,35.46555556,129.4002778
유조선,"유조선 제1에스제이가스(NO. 1 SJ GAS)호, 화물선 라바레이크(LAVA LAKE) 충돌사건",35.49861111,129.3697222
유조선,석유제품운반선 한유 드림호·석유제품운반선 타스코 아마리트 충돌사건,35.51944444,129.3761111
유조선,유조선 건설3호 · 유조선 부에나 레이나(BUENA REINA)호 충돌사건,35.45,129.4
유조선,석유제품운반선 바오후아8 일반화물선 텡셩 충돌사건,34.05694444,126.7233333
유조선,액화석유가스운반선 펑이1 도선사부상사건,37.03361111,126.4063889
유조선,액화석유가스운반선 가스에바호 부두시설접촉사건,34.83833333,127.6713889
유조선,케미컬탱커 버고 피닉스(VIRGO PHOENIX) 해양오염사건,35.48444444,129.3911111
유조선,액화석유가스운반선 제5에스제이가스호 화물누출사건,38.155,119.2116667
유조선,낚시어선 무적호 · 엘피지운반선 코에타호 충돌사건,34.95833333,128.0441667
유조선,액화석유가스운반선 디엘 후리지아호 선원부상사건,37.02166667,126.315
유조선,액화석유가스운반선 디엘 베고니아호 선원부상사건,37.03333333,124.5833333
유조선,액화석유가스운반선 이니시에이터호 운항저해사건,34.9025,127.7983333
유조선,액화석유가스운반선 크림슨가스1(CRIMSON GAS1) 부두시설물 손상사건,35.48638889,129.3880556
유조선,석유제품운반선 에스알유진호 화재사건,35.0725,128.7041667
유조선,"화물선 웨스트게이트(WEST GATE), 액화석유가스운반선 새한오로라(SAEHAN AURORA) 충돌사건",35.4875,129.3894444
유조선,케미컬운반선 성호갤럭시호 해양오염사건,35.44888889,129.3625
유조선,아스팔트운반선 제이에스 난통호 화재사건,32.18444444,118.9105556
유조선,액체화학품산적운반선 골든스카이하나호 추진축계손상사건,34.345,125.1380556
유조선,액체화학품산적운반선 골든벨하나호 선원부상사건,35.26388889,125.2
유조선,어선 207서현호 케미칼탱커 스프링노트 충돌사건,33.03416667,126.4336111
유조선,유조선 3범진호  유조선 시앙샨(XIANG SHAN)5 충돌사건,35.02,128.5627778
유조선,액체화학품산적운반선 뉴 챌린지호 기관손상사건,37.02527778,126.0888889
유조선,석유제품운반선 디엘 에메랄드호 · 유조선 호쿠주 마루호 충돌사건,36.09527778,141.0861111
유조선,석유제품운반선 제이에스란샨호 화재사건,33.8,126.7166667
