위도,경도
34.911944444444444,126.33583333333333
36.534166666666664,126.42111111111112
36.083333333333336,129.46666666666667
34.80638888888888,126.36388888888888
34.61611111111111,127.6
34.323055555555555,126.80138888888888
38.32972222222222,128.53527777777776
35.071111111111115,126.13027777777778
34.82805555555556,128.4427777777778
36.45,126.28333333333333
34.6725,125.19416666666667
37.07333333333334,125.94
34.955555555555556,128.32833333333332
34.39222222222222,126.64777777777779
34.51694444444444,127.24027777777778
34.75694444444444,127.24638888888889
37.08722222222222,126.51861111111111
35.00416666666667,128.49194444444444
34.74944444444444,127.65666666666667
36.65,126.03333333333333
34.19277777777778,126.5525
35.01722222222222,128.63055555555556
35.06666666666667,128.7036111111111
35.13305555555556,128.5977777777778
34.54111111111111,126.76944444444445
35.130833333333335,128.58805555555557
35.13138888888889,128.58805555555557
35.130833333333335,128.58805555555557
36.43555555555555,126.50944444444444
36.485,126.47166666666666
36.862500000000004,126.18611111111112
34.23583333333333,126.68777777777778
34.83444444444444,128.18194444444444
36.68333333333333,126.13333333333334
36.3725,126.46861111111112
35.100833333333334,128.76444444444445
34.32083333333334,126.75305555555556
34.74722222222222,126.34722222222221
34.90611111111111,126.25444444444445
35.56666666666667,126.25
34.39222222222222,126.64777777777779
36.56666666666667,126.3
36.120555555555555,129.43944444444446
36.11666666666667,126.48333333333333
33.56333333333333,126.74194444444444
34.35888888888889,126.51833333333333
34.99638888888889,126.1825
34.79972222222222,126.34666666666666
35.98888888888889,126.70666666666666
34.89805555555556,126.25444444444445
34.901666666666664,126.26
35.38333333333333,129.96666666666667
34.28972222222222,126.68527777777778
34.43333333333333,126.71666666666667
35.1625,129.21527777777777
35.10277777777778,128.78
34.368611111111115,126.82638888888889
37.15416666666667,126.60694444444444
34.711666666666666,127.24944444444445
31.783333333333335,126.66666666666667
34.92972222222222,128.04749999999999
34.39222222222222,126.64777777777779
34.47027777777778,127.45222222222222
36.64861111111111,126.23222222222222
37.18666666666666,126.65
37.35666666666667,126.4375
34.92722222222222,128.04527777777778
37.10277777777778,129.40083333333334
34.906388888888884,128.05611111111114
34.788888888888884,126.34888888888888
34.28777777777778,126.96777777777778
37.73083333333334,126.27194444444444
34.696666666666665,127.41027777777778
34.38333333333333,126.73333333333333
33.532222222222224,126.58972222222222
33.48583333333333,126.94083333333333
34.80583333333333,126.35277777777777
35.10638888888889,126.21055555555556
34.913888888888884,127.97500000000001
34.88333333333333,127.75
0.0,0.0
34.666666666666664,126.25
34.28333333333333,126.87527777777777
35.075,129.02
35.13361111111111,126.14305555555556
34.8,126.43833333333333
33.233333333333334,126.61666666666666
35.31666666666667,129.3
35.03527777777778,129.0602777777778
34.88333333333333,127.81666666666666
35.06583333333333,128.56805555555556
34.790277777777774,126.31833333333333
34.80222222222222,126.24055555555556
35.095,126.45944444444444
34.53611111111111,127.76444444444445
33.305277777777775,126.16388888888889
33.532222222222224,126.58972222222222
36.40972222222222,126.45916666666668
34.46333333333334,126.01
35.93805555555555,126.53166666666667
33.21666666666667,126.65
37.2,129.35
34.7325,127.65166666666667
34.63333333333333,127.16666666666667
34.43138888888889,127.21527777777779
36.59166666666667,129.41666666666666
34.43444444444444,126.92861111111111
34.723055555555554,127.70916666666668
33.464444444444446,126.92666666666668
34.838055555555556,126.2575
34.95944444444445,127.75333333333333
34.85,126.2
34.8,126.25
33.52444444444444,126.565
35.010555555555555,126.33333333333333
35.0,126.33333333333333
37.11083333333333,126.65305555555557
36.3575,129.39083333333332
35.08416666666667,128.8713888888889
34.73583333333333,127.64888888888889
35.074444444444445,128.92499999999998
35.00944444444445,128.8186111111111
35.081944444444446,128.7175
34.775,126.35027777777778
35.10111111111111,128.9308333333333
37.026944444444446,126.44861111111112
34.68611111111111,125.44333333333334
34.833333333333336,126.36666666666666
34.88194444444444,128.05916666666667
35.05,128.91666666666666
34.46277777777778,126.95166666666667
35.47805555555556,129.44444444444446
36.17805555555555,126.50361111111111
34.8125,126.3425
37.33527777777778,126.61916666666666
34.80361111111111,126.36222222222221
34.746944444444445,127.65861111111111
38.163333333333334,128.60944444444445
34.955555555555556,128.32833333333332
35.03527777777778,129.0602777777778
33.51833333333333,126.53277777777778
34.44083333333333,126.76666666666667
34.772777777777776,126.33083333333333
33.51833333333333,126.53277777777778
35.06861111111112,128.55833333333334
37.033055555555556,129.41555555555556
34.219722222222224,126.85194444444444
35.00111111111111,128.03722222222223
34.939722222222215,127.96833333333333
34.93944444444444,128.02805555555557
34.362500000000004,126.12888888888888
35.059444444444445,128.77833333333334
34.83083333333334,128.04861111111111
35.61666666666667,126.36666666666666
35.6175,129.45027777777776
33.51833333333333,126.53277777777778
35.56055555555555,129.48250000000002
35.0375,128.9713888888889
34.94611111111111,127.84722222222221
34.83555555555556,128.00694444444446
34.73972222222222,128.475
34.266666666666666,126.85
34.151111111111106,126.50361111111111
34.5025,127.15055555555556
35.08416666666667,129.00166666666667
34.086666666666666,126.56722222222221
37.220555555555556,126.54638888888888
35.08416666666667,129.00166666666667
35.61666666666667,129.45
38.205555555555556,128.5938888888889
34.825,126.36999999999999
34.95722222222223,128.02722222222224
33.56666666666667,126.68333333333334
36.55833333333333,129.44166666666666
34.92833333333333,128.05694444444447
33.55611111111111,126.73944444444444
34.43333333333333,126.71666666666667
34.68611111111111,125.44333333333334
34.44361111111111,127.325
34.77222222222222,128.04749999999999
36.574444444444445,129.4311111111111
36.083333333333336,129.43333333333334
34.67583333333333,126.25416666666666
34.416666666666664,126.86666666666666
35.12222222222222,128.61277777777778
34.84,128.4463888888889
34.405,126.48611111111111
34.96055555555556,127.90333333333334
34.901944444444446,127.70694444444445
33.54805555555556,126.62666666666667
38.35305555555556,128.5188888888889
34.276666666666664,126.12472222222222
35.62083333333334,126.45666666666666
36.20027777777778,126.51805555555555
34.818333333333335,126.35666666666665
34.5475,127.44861111111112
35.60944444444445,126.46444444444445
34.38333333333333,126.38333333333334
34.251666666666665,126.01833333333333
34.71666666666667,125.43444444444445
34.87,126.275
34.833333333333336,128.41666666666666
34.50833333333333,127.15
34.70138888888889,125.3938888888889
34.84,128.4463888888889
34.24111111111111,126.07194444444444
34.52638888888889,126.19555555555556
35.44083333333333,129.3836111111111
35.60166666666667,129.73472222222222
34.81055555555555,127.81583333333333
36.138333333333335,126.48527777777778
35.01111111111111,128.76611111111112
34.983333333333334,128.01666666666668
34.81666666666667,127.80611111111111
37.32666666666667,126.60249999999999
35.14472222222222,128.59333333333333
34.7875,126.42083333333333
34.63333333333333,127.70166666666667
37.2875,129.3152777777778
36.43333333333333,126.50833333333334
34.39222222222222,126.64777777777779
34.39222222222222,126.64777777777779
36.87722222222222,126.82888888888888
34.833333333333336,128.45
36.564166666666665,126.30749999999999
34.88916666666667,128.17388888888888
35.09527777777778,128.72222222222223
37.03333333333333,126.71111111111111
35.93333333333333,126.52472222222222
34.77833333333333,125.9113888888889
35.080555555555556,128.71666666666667
0.0,0.0
36.058055555555555,129.38777777777776
34.22,126.51444444444445
35.44277777777778,129.37416666666667
38.08111111111111,128.67777777777778
34.32083333333334,126.75305555555556
35.044999999999995,128.98
22.066111111111113,88.1
34.39222222222222,126.64777777777779
34.8325,127.9975
34.89888888888889,128.1686111111111
34.38333333333333,127.25
35.190555555555555,128.56833333333333
38.50138888888889,128.47222222222223
35.18694444444444,129.22694444444446
0.0,0.0
34.63666666666666,128.2813888888889
34.61666666666667,128.45
33.972500000000004,127.20083333333334
34.458333333333336,127.77
35.06861111111112,128.78166666666667
34.52833333333333,127.1286111111111
34.88194444444444,128.3788888888889
35.665277777777774,126.13583333333334
35.61666666666667,129.45305555555555
36.13027777777778,126.48722222222223
34.266666666666666,126.45
34.61027777777778,127.7238888888889
37.46388888888889,129.17777777777778
34.73527777777778,127.73805555555556
35.38055555555555,126.20555555555556
34.71888888888889,127.71583333333334
34.31666666666667,126.765
37.33305555555556,126.38305555555554
36.60666666666667,126.38194444444444
35.15361111111111,129.18166666666664
34.593611111111116,127.76388888888889
38.016666666666666,124.56666666666666
35.65,129.45
36.123333333333335,126.50222222222222
36.4075,126.48416666666667
35.825,126.46944444444445
34.816944444444445,128.52972222222223
36.95166666666667,126.83638888888889
34.71666666666667,127.74361111111111
34.94944444444444,128.33055555555555
35.02777777777778,126.09166666666667
35.60166666666667,129.73472222222222
37.397777777777776,126.43388888888889
37.4575,126.60166666666666
34.20194444444445,126.49138888888889
34.71666666666667,127.66666666666667
34.81666666666667,126.35
34.32472222222223,126.92583333333334
35.660555555555554,126.11055555555555
34.833333333333336,126.28333333333333
35.833333333333336,126.16666666666667
35.04194444444444,128.6
29.7,125.66666666666667
0.0,0.0
34.805277777777775,128.18055555555554
34.87833333333333,126.38555555555556
36.32361111111111,126.4975
37.115833333333335,126.67666666666668
35.806666666666665,126.39916666666667
34.927499999999995,128.97972222222222
35.06444444444444,128.70833333333331
34.405,126.87083333333332
35.06444444444444,128.74666666666664
37.18138888888889,126.88472222222222
37.32972222222222,126.27083333333333
34.79361111111111,126.42722222222223
35.848888888888894,126.44944444444445
33.52722222222222,126.57777777777777
35.847500000000004,126.48472222222222
36.325,126.47277777777778
37.35,126.41666666666667
36.26722222222222,126.54138888888889
35.733333333333334,126.25
35.82916666666667,126.46388888888889
34.45777777777778,127.45222222222222
35.980555555555554,126.55
36.53527777777778,126.42555555555556
36.051944444444445,126.58722222222222
33.425,126.26361111111112
34.77833333333333,125.9113888888889
37.1825,126.61944444444444
37.73083333333334,126.27194444444444
36.09111111111111,126.58444444444444
34.805,126.36194444444443
37.415277777777774,126.39277777777778
34.80694444444444,126.36333333333333
33.52027777777778,126.53277777777778
36.53444444444444,126.43527777777778
37.31777777777778,126.2725
35.97555555555556,126.65444444444445
37.05305555555555,126.55055555555555
37.44138888888889,126.59027777777777
34.708333333333336,127.75555555555556
35.13527777777778,129.16166666666666
34.507777777777775,127.10194444444444
34.7875,126.17777777777778
37.126666666666665,126.29888888888888
35.1075,129.14777777777778
37.03916666666667,126.41527777777779
36.36666666666667,127.4888888888889
34.93583333333333,127.71166666666667
34.32055555555556,126.74194444444444
37.98388888888889,123.11777777777777
35.1075,129.14777777777778
36.946666666666665,126.82805555555555
36.946666666666665,126.82805555555555
36.946666666666665,126.82805555555555
34.348333333333336,126.47694444444444
34.675555555555555,127.575
34.723055555555554,127.70916666666668
37.27027777777778,126.51666666666667
35.09805555555556,129.06944444444443
37.233333333333334,126.5
34.294444444444444,126.0
36.07555555555556,129.42166666666665
34.9,128.08333333333334
36.49166666666667,126.40916666666668
34.81666666666667,128.28333333333333
35.766666666666666,126.43333333333334
36.121944444444445,129.5363888888889
34.927499999999995,128.97083333333333
37.8925,128.8452777777778
35.52055555555555,126.49027777777778
34.80611111111111,126.36444444444444
35.03055555555555,128.73166666666665
34.80611111111111,126.36444444444444
34.80611111111111,126.36444444444444
34.7875,126.36638888888888
34.80611111111111,126.36444444444444
37.266666666666666,129.45
36.6,126.21666666666667
37.766666666666666,128.95138888888889
34.92611111111111,128.0538888888889
35.05722222222222,128.8463888888889
35.20138888888889,128.57944444444445
34.80333333333333,126.36194444444443
34.80611111111111,126.36444444444444
34.76416666666667,128.54638888888888
35.47888888888889,129.40277777777777
34.401944444444446,127.11833333333333
38.00472222222222,128.7386111111111
37.189722222222215,126.65
37.240833333333335,129.40694444444446
33.46527777777778,126.93
37.030277777777776,126.66277777777778
34.84666666666667,128.07027777777776
34.44611111111111,127.31638888888888
33.516666666666666,126.5
35.17027777777778,126.35944444444443
35.551111111111105,129.45638888888888
34.71666666666667,127.71666666666667
34.309999999999995,126.88055555555555
34.8675,128.1711111111111
34.74888888888889,128.57055555555556
34.88527777777778,127.80499999999999
35.346944444444446,129.3338888888889
37.183611111111105,126.63944444444445
36.723055555555554,126.11805555555554
35.05277777777778,128.58722222222224
34.516666666666666,127.13694444444445
34.8275,128.08083333333332
34.9775,128.99194444444444
35.13916666666667,128.67305555555555
34.56055555555555,127.66888888888889
34.843333333333334,128.43555555555557
34.886944444444445,127.67916666666667
34.41833333333333,126.71777777777778
36.70166666666667,126.11833333333333
36.00833333333333,129.58055555555555
35.09055555555556,128.57916666666665
35.80083333333333,126.37916666666666
34.80277777777778,126.35222222222221
34.316944444444445,126.76527777777778
35.05,126.32166666666666
37.18666666666666,126.6525
34.745555555555555,127.665
35.18694444444444,126.33666666666666
36.4,126.47500000000001
36.126666666666665,129.43916666666667
37.43083333333333,129.2422222222222
36.514722222222225,126.30416666666666
36.028055555555554,129.43944444444446
35.15083333333333,126.28416666666666
35.62027777777778,126.2961111111111
36.083333333333336,129.43333333333334
34.916666666666664,128.03777777777776
35.433055555555555,129.3863888888889
37.31083333333333,129.29416666666665
34.52472222222222,127.12694444444443
36.635,126.07805555555555
35.025277777777774,126.14277777777778
35.09805555555556,129.06944444444443
35.04194444444444,128.60861111111112
34.38527777777778,127.40138888888889
37.233333333333334,129.36666666666667
34.42111111111111,127.54055555555556
34.513333333333335,127.16666666666667
37.25888888888889,126.50833333333334
34.89944444444444,127.84027777777777
34.16138888888889,126.60472222222222
34.833333333333336,128.2
37.68388888888889,129.05027777777778
34.803888888888885,126.36333333333333
35.06666666666667,128.7302777777778
37.11333333333334,126.58638888888889
35.098333333333336,128.77944444444447
34.919999999999995,126.26722222222222
37.290277777777774,129.325
35.983333333333334,126.51666666666667
34.83222222222223,126.37777777777777
34.77833333333333,125.9113888888889
35.477222222222224,129.42916666666665
35.09805555555556,129.06944444444443
35.489444444444445,129.44305555555556
35.69944444444444,129.47722222222222
35.515,129.44694444444445
35.983333333333334,126.5
35.81166666666666,126.41666666666667
34.522777777777776,127.13777777777779
35.034166666666664,128.69083333333333
35.59638888888889,126.37305555555555
36.521388888888886,126.43527777777778
35.066944444444445,128.56166666666667
35.05222222222222,128.98416666666665
34.543055555555554,126.77555555555556
35.016666666666666,126.35
34.90416666666667,127.72583333333334
37.175,129.34333333333333
36.06666666666667,129.4
34.71472222222223,128.05583333333334
34.75472222222222,126.27194444444444
35.028055555555554,128.03944444444446
35.30555555555555,129.26277777777779
35.038333333333334,128.85083333333333
34.84777777777778,126.22666666666667
35.64222222222222,129.4475
35.58416666666667,126.60833333333333
34.67388888888889,125.18083333333334
34.44833333333333,126.81833333333333
35.095,128.82055555555556
34.99388888888889,128.8077777777778
35.95527777777778,126.39527777777778
34.736666666666665,127.74666666666667
35.099444444444444,128.80027777777778
35.01555555555556,128.7552777777778
35.21333333333334,129.49138888888888
35.016666666666666,128.67805555555555
34.745555555555555,127.85027777777778
34.76638888888889,128.30083333333334
34.408055555555556,126.95138888888889
35.46416666666667,129.34666666666666
35.04972222222222,128.78166666666667
34.39222222222222,126.64777777777779
35.61666666666667,129.45
37.53361111111111,126.58222222222221
36.67833333333333,126.15305555555557
36.158055555555556,126.48916666666666
34.795833333333334,126.33694444444444
35.02444444444444,128.725
37.23111111111111,126.49138888888889
35.61666666666667,129.45
34.82777777777778,128.25944444444445
34.915,128.09694444444446
35.06305555555555,129.0213888888889
36.7475,126.12777777777777
34.50222222222222,127.12888888888888
34.86666666666667,128.24249999999998
33.235,126.53888888888889
35.82416666666667,126.43333333333334
34.91444444444444,127.84972222222221
35.12555555555556,129.20944444444444
34.52305555555555,127.20333333333333
34.80611111111111,126.36416666666666
37.17583333333333,126.58277777777778
34.7625,128.45749999999998
34.89361111111111,128.13888888888889
34.31722222222223,126.7611111111111
35.05,126.32166666666666
34.233333333333334,126.56666666666666
36.32805555555556,126.50972222222222
35.725,126.53055555555555
36.56666666666667,126.18333333333334
34.38111111111111,126.315
34.36555555555556,126.135
35.90888888888889,126.46305555555556
34.8075,128.44722222222222
36.040277777777774,129.4
35.48388888888889,129.45499999999998
34.675,127.19250000000001
36.13333333333333,126.46666666666667
35.073055555555555,128.45194444444442
35.4975,129.3863888888889
34.39222222222222,126.64777777777779
34.916666666666664,128.305
34.52611111111111,127.11194444444443
35.138333333333335,128.67999999999998
35.65138888888889,129.45138888888889
36.16416666666667,126.49277777777777
34.526666666666664,127.0975
36.71416666666667,126.10972222222222
35.09388888888889,129.12833333333333
34.689166666666665,127.71861111111112
36.340833333333336,126.49638888888889
35.03333333333333,129.08333333333334
36.8275,126.16944444444445
37.8875,128.8361111111111
35.257777777777775,129.27166666666668
35.18527777777778,128.57694444444445
34.64555555555555,128.26166666666666
35.81361111111111,126.42416666666666
35.05611111111111,128.66944444444442
34.92833333333333,128.34166666666667
35.036944444444444,128.9813888888889
36.31888888888889,126.4725
35.19972222222222,128.5825
37.22027777777778,126.33694444444444
35.12555555555556,129.20944444444444
34.486666666666665,127.08888888888889
35.62638888888889,126.45305555555557
34.99111111111111,128.47944444444445
34.83222222222223,128.70888888888888
35.93833333333333,126.52194444444444
36.11694444444444,126.52222222222223
34.85,128.16666666666666
34.33777777777778,126.49222222222222
35.36666666666667,129.38333333333333
34.79416666666666,128.38250000000002
35.63305555555556,129.44416666666666
33.40361111111111,126.90555555555557
35.03916666666667,128.70944444444444
36.3,126.28333333333333
33.37888888888889,126.91277777777778
35.094722222222224,128.70944444444444
34.76916666666666,128.42472222222221
34.905833333333334,128.95194444444442
35.16416666666667,129.20083333333332
34.416666666666664,127.01666666666667
34.36972222222222,126.45305555555557
33.55472222222222,126.63972222222223
37.825,128.8861111111111
34.45,126.78333333333333
34.79138888888889,126.33472222222221
34.684999999999995,125.44222222222223
34.80333333333333,128.51361111111112
35.05555555555555,128.74166666666665
35.10027777777778,128.70305555555555
36.08111111111111,129.56055555555557
36.37083333333334,126.465
34.2,126.78333333333333
38.35166666666667,128.54694444444445
34.93333333333333,127.8
37.10166666666667,126.61888888888888
34.46666666666667,126.45
36.123333333333335,126.47472222222223
34.722500000000004,127.71472222222222
37.666666666666664,126.42777777777778
37.106944444444444,126.53583333333333
35.00416666666667,128.61527777777778
34.98305555555556,128.69972222222222
33.32611111111112,126.8461111111111
34.814166666666665,128.72611111111112
35.05638888888888,128.5975
34.88611111111111,128.1375
37.269999999999996,126.37472222222222
37.43666666666666,129.20944444444444
35.75333333333333,126.24277777777777
34.50611111111111,127.10888888888888
34.795833333333334,126.33694444444444
36.0,126.51666666666667
37.024166666666666,126.575
35.333333333333336,129.31666666666666
35.07638888888889,128.49249999999998
36.59583333333334,126.39750000000001
36.483333333333334,126.4413888888889
34.79361111111111,128.49027777777778
35.80305555555555,129.51361111111112
36.322500000000005,126.49277777777777
36.05472222222222,129.40555555555557
35.79138888888889,129.4947222222222
34.46388888888889,126.0586111111111
35.36666666666667,129.38333333333333
34.50666666666667,127.13138888888888
34.1,126.16666666666667
34.808055555555555,128.18805555555556
35.016666666666666,129.12611111111113
34.38,123.86138888888888
37.141666666666666,129.46944444444443
36.040277777777774,129.5822222222222
35.06861111111112,129.0638888888889
34.90611111111111,128.555
34.80472222222222,126.36416666666666
35.238055555555555,129.2433333333333
36.50472222222222,129.68333333333334
37.11638888888889,126.67777777777778
36.40888888888889,126.26777777777778
34.766666666666666,128.43583333333333
36.6,126.25
35.05,128.92527777777778
37.07944444444445,126.55416666666666
34.77166666666667,128.39083333333332
35.11472222222223,129.13055555555556
36.959722222222226,126.3025
36.636944444444445,126.08638888888889
35.15416666666667,129.18166666666664
35.81444444444444,126.40166666666667
35.52472222222222,127.13555555555556
37.3725,126.57583333333334
34.56055555555555,127.7425
35.05722222222222,128.8463888888889
34.71194444444445,128.5686111111111
35.67611111111111,126.45666666666666
34.91111111111111,127.70472222222223
34.78333333333333,126.38611111111112
34.75055555555556,127.7425
34.718611111111116,128.57194444444445
34.81666666666667,126.3
37.16722222222222,126.5275
35.09055555555556,128.4961111111111
37.22555555555556,126.53555555555555
34.89944444444444,128.29777777777778
36.56805555555556,129.42999999999998
35.0675,128.70833333333331
36.331388888888895,126.50916666666667
34.40833333333333,126.97444444444444
34.78194444444444,128.53833333333333
33.43194444444444,126.91638888888889
34.97027777777778,127.94194444444445
37.437777777777775,126.35888888888888
34.801944444444445,126.11916666666666
35.833333333333336,126.43333333333334
35.88055555555555,126.35277777777777
34.73777777777778,127.91472222222222
36.875,129.42499999999998
35.5,129.37805555555556
34.87,126.275
35.983333333333334,129.6
35.97222222222222,129.57222222222222
36.55,129.45
37.05,126.71666666666667
35.18083333333333,129.20638888888888
35.095555555555556,129.03694444444443
36.09861111111111,129.54305555555555
36.083333333333336,129.58333333333334
33.2275,126.23611111111111
34.895833333333336,128.1588888888889
34.69305555555555,126.1725
33.40694444444444,126.23111111111112
36.82527777777778,129.44722222222222
37.203611111111115,126.62472222222222
34.574444444444445,127.94083333333333
34.808055555555555,126.35944444444443
36.35,129.4
34.4125,126.91722222222222
34.416666666666664,126.95
37.55,129.11666666666667
34.92111111111111,126.15777777777778
35.8525,126.39194444444445
37.31361111111111,129.285
35.85333333333333,126.35833333333333
36.2925,126.245
33.16027777777778,126.27833333333334
34.22833333333333,125.89305555555556
34.835,128.45555555555555
34.76138888888889,127.9063888888889
35.58444444444444,126.24583333333334
37.10055555555556,129.3936111111111
34.68611111111111,125.44333333333334
35.364444444444445,126.40472222222223
36.39805555555556,126.43027777777779
35.015,128.835
37.33111111111111,126.65861111111111
34.47638888888889,126.93916666666667
34.91444444444444,127.84972222222221
34.477222222222224,126.96861111111112
34.91444444444444,127.84972222222221
37.026944444444446,126.45055555555555
35.095555555555556,129.03694444444443
34.35,126.11666666666666
36.526666666666664,126.39194444444445
33.23694444444445,126.22666666666667
35.07333333333334,128.6263888888889
35.09805555555556,128.66
35.617222222222225,129.45222222222222
34.39222222222222,126.64777777777779
35.10277777777778,128.78
34.805277777777775,126.3611111111111
35.030833333333334,128.79749999999999
34.90361111111111,128.10805555555555
36.0,129.575
36.04138888888889,129.4088888888889
36.038333333333334,129.38833333333332
36.119166666666665,126.49222222222222
36.32916666666667,126.50944444444444
35.022777777777776,128.69666666666666
36.21888888888889,126.50361111111111
34.971944444444446,126.27638888888889
36.939166666666665,126.19083333333333
35.10583333333334,129.0838888888889
34.95277777777778,127.81666666666666
34.80638888888888,126.35944444444443
36.11666666666667,129.45
36.083333333333336,129.43333333333334
34.31305555555555,126.59694444444445
34.47972222222222,127.46305555555556
36.05833333333333,129.37944444444446
34.48916666666667,126.985
36.074444444444445,129.4536111111111
35.85666666666667,126.39333333333335
34.77166666666667,126.37722222222222
35.06666666666667,128.835
34.89888888888889,128.07166666666666
34.376111111111115,127.19722222222222
34.59138888888889,127.715
34.58166666666667,127.70944444444444
37.12,126.5
35.05694444444444,128.8836111111111
33.532222222222224,126.55749999999999
37.51166666666666,126.40361111111112
35.01972222222222,128.73055555555555
34.35805555555556,126.51777777777778
34.80416666666667,126.36166666666666
34.95,127.91666666666667
38.36666666666667,128.53333333333333
34.80444444444444,126.36388888888888
35.080555555555556,129.03222222222223
0.0,0.0
0.0,0.0
34.606944444444444,127.735
34.35333333333333,126.89222222222223
36.343611111111116,129.38472222222222
34.54111111111111,126.37333333333332
34.983333333333334,128.4
35.170833333333334,128.59333333333333
35.145833333333336,128.66805555555555
34.8325,128.55555555555557
37.84638888888889,128.89027777777778
34.75,128.06666666666666
37.782222222222224,128.9608333333333
34.794999999999995,126.32416666666666
35.598888888888894,126.46861111111112
34.78333333333333,128.45
35.05305555555555,128.73583333333332
34.16833333333333,126.67500000000001
35.98916666666667,126.70694444444445
34.75,128.06666666666666
35.08166666666667,128.55805555555554
34.87222222222222,128.7436111111111
34.28333333333333,126.81666666666666
37.27333333333333,126.28111111111112
34.736111111111114,127.75277777777778
