선박용도(통계용),사건명,위도,경도
여객선,카페리여객선 섬사랑6호 기관손상사건,34.71638889,125.9352778
여객선,카페리여객선 섬사랑6호 좌초사건,34.60444444,125.8097222
여객선,여객선 한려페리호 기관손상사건,34.58,127.6705556
여객선,여객선 섬사랑12호 운항저해사건,35.19944444,126.1438889
여객선,여객선 송악산102호 조타장치손상사건,33.12055556,126.2655556
여객선,카페리여객선 섬사랑12호 부유물감김사건,35.15,126.2833333
여객선,여객선 개야카훼리호 기관손상사건,35.97777778,126.555
여객선,여객선 개야카훼리호 운항저해사건,36.03444444,126.5566667
여객선,여객선 코비호 안전저해사건,34.98611111,129.1408333
여객선,유람선 해피투어 선착장 접촉사건,34.98083333,128.6469444
여객선,여객선 블루레이1호 좌초사건,33.155,126.2858333
여객선,유선 101청룡크루즈호 기타사건,37.01805556,126.4561111
여객선,여객선 2사랑호 조타장치손상사건,34.76666667,126.3666667
여객선,카페리여객선 한림페리5호 운항저해사건,34.71972222,127.715
여객선,도선 여수경도골프앤리조트호 기관손상사건,34.72166667,127.725
여객선,카페리여객선 신안농협페리7호 부두접촉사건,34.79444444,126.1727778
여객선,카페리여객선 신안농협페리7호 운항저해사건,34.78833333,126.3177778
여객선,여객선 핑크돌핀호 좌초사건,34.69333333,125.4616667
여객선,카페리여객선 신안농협페리5호 기관손상사건,34.79055556,126.3230556
여객선,여객선 줄리아 아쿠아 기관손상사건,34.69861111,127.7111111
여객선,여객선 줄리아아쿠아호 부유물감김사건,34.35694444,127.4022222
여객선,카페리여객선 노화카페리7호 부유물감김사건,34.28583333,126.5466667
여객선,여객선 신안농협페리5호 기관손상사건,34.78333333,126.25
여객선,카페리여객선 비금아일랜드호 기관손상사건,34.77388889,126.4011111
여객선,카페리여객선 비금아일랜드호 화재사건,33.55,126.1902778
여객선,카페리여객선 금오고속페리호 조타장치손상사건,34.72944444,127.7336111
여객선,"여객선 금오고속페리호, 어선 신성호 충돌사건",34.63222222,127.705
여객선,유람선 대천크루즈호 안전저해사건,36.36666667,126.4766667
여객선,"유선 대천크루즈호, 어선 수호천사호 충돌사건",36.32861111,126.5113889
여객선,여객선 가자세계로호 기관손상사건,34.89722222,128.1272222
여객선,"도선 무룡1호, 어선 제77광진호 충돌사건",37.41555556,126.4166667
여객선,여객선 조양페리1호 화재사건,34.63333333,126.1
여객선,여객선 조양페리1호 기관손상사건,34.78194444,126.3436111
