선박용도(통계용),사건명,위도,경도
예인선,예인선 강남티-17호의 피예인부선 강남6003호 거가대교 접촉사건,35.0175,128.7277778
예인선,예인선 101유한호 속구손상사건,34.38777778,126.0255556
예인선,예인선 101유한호 전복사건,35.27555556,126.1630556
예인선, 예인선 금창601호 기관손상사건,34.99194444,128.9066667
예인선,예인선 101유한호 기관손상사건,34.45888889,127.4519444
예인선,예인선 신양5호 부력재손상사건,35.98333333,126.7127778
예인선,예인선 제2001해영호·어선 제17연정호 충돌사건,34.92638889,128.0661111
예인선,예인선 신양5호 선원부상사건,35.98055556,126.5472222
예인선,"예인선 제103삼양의 피예인부선 보은비1호, 어선 길호 충돌사건",37.52277778,129.1536111
예인선,예인선 광일티-2호 좌초사건,37.14777778,126.5319444
예인선,예인선 상우호 기관손상사건,34.75,126.3
예인선,예인선 27조양호 조타장치손상사건,35.98333333,126.55
예인선,예인선 27조양호 좌초사건,36.39666667,126.3047222
예인선,기타선 강남티-3호 양식장접촉사건,35.13277778,128.6044444
예인선,예인선 보성티11호 어선 제215대양호 충돌사건,34.78916667,126.3544444
예인선,예인선 3신정호 기관손상사건,35.35,129.4
예인선,예인선 제1태양호 부유물감김사건,37.31666667,125.2833333
예인선,예인선 울산105호 해양오염사건,34.78083333,126.4244444
예인선,예인선 대차호 해양오염사건,35.98888889,126.7069444
예인선,예인선 대차호 해양오염사건,36.98888889,126.7069444
예인선,예인선 제1태양호 해양오염사건,37.45805556,126.5983333
예인선,예인선 제1태양호의 피예인부선 남광2호 전복사건,37.23583333,125.925
예인선,예인선 유호5호 해양오염사건,37.45138889,126.6091667
예인선,예인선 효명7호 침몰사건,37.05472222,126.4597222
예인선,"예인선 16서해호의 피예인부선 에벤에셀호, 어선 306미래호 등 3척 충돌사건",35.8,126.4166667
예인선,예인선 26조양호 안전저해사건,35.33333333,129.35
예인선,예인선 행복A-3호 침수사건,35.09861111,129.0458333
예인선,예인선 울산105호 부유물감김사건,34.3375,127.2927778
예인선,예인선 신정701 조타장치손상사건,35.06416667,129.1077778
예인선,예인선 제이케이27호 기관손상사건,34.2525,126.5833333
예인선,예인선 제202대경호 침수사건,35.20361111,128.5825
예인선,예인선 202대경호 기관손상사건,35.01416667,128.8875
예인선,예인선 성덕2호 선원부상사건,35.07861111,126.0422222
예인선,예인선 동평 부유물감김사건,36.51,129.4533333
예인선,예인선 동평호 부유물감김사건,37.0725,129.4244444
예인선,예인선 203금용호 선원사망사건,35.44916667,129.3747222
예인선,예인선 동평호 기타사건,34.77277778,128.795
예인선,예인선 삼양티2호 선원사망사건,34.69722222,126.0805556
예인선,예인선 일성에이-2호 조타장치손상사건,36.96888889,126.8205556
예인선,부선 삼양8005호 · 예인선 101금신호의 피예인부선 해양5001호 충돌사건,35.07111111,128.7955556
예인선,예인선 동경102호 기관손상사건,36.73333333,129.6166667
예인선,예인선 세원호 침몰사건,34.85722222,126.0686111
예인선,예인선 88동아호의 피예인부선 서진3001호 침몰사건,34.75194444,128.3519444
예인선,예인선 도양호 부유물감김사건,35.21666667,129.2833333
예인선,예인선 서진호 좌초사건,35.50138889,129.3761111
예인선,예인선 태양9호 조타장치손상사건,37.4,126.5666667
예인선,예인선 도양호의 피예인부선 한강1001호.일반화물선 밍헤 충돌사건,34.87361111,127.7744444
예인선,예선 도양호 기관손상사건,34.99916667,128.9669444
예인선,예인선 서진호 기관손상사건,34.68333333,126.25
예인선,예인선 88동아호 침수사건,35.01194444,128.6147222
예인선,예인선 제이케이23호 좌초사건,33.55,126.7333333
예인선,예인선 1001종영호의 피예인 부선 종영6003호 · 예인선 한일5002호 충돌사건,35.09611111,129.0372222
예인선,예인선 305성신호 기관손상사건,34.95055556,128.01
예인선,예인선 덕운호 해양오염사건,37.96611111,124.7383333
예인선,부선 초석3호 속구손상사건,35.76666667,126.45
예인선,예인 강남101호 기관손상사건,32.78333333,126.85
예인선,예선 2002경일호의 피예인선 제7청해호 작업자부상사건,34.83527778,128.4313889
예인선,예인선 29조양호 운항저해사건,36.99277778,126.7958333
예인선,예인선 흥우2700호 · 예인선 삼오1호 충돌사건,35.09666667,129.0427778
예인선,예인선 29조양호의 피예인부선 해광5005호 · 화물선 팀가드(TIMGAD) 충돌사건,35.21,128.5833333
예인선,예인선 29조양호 추진축계손상사건,35.94722222,126.4569444
예인선,예인선 재원9호등 12척 기타사건,35.09472222,129.0363889
예인선,예인선 오대양12호 기관손상사건,37.24472222,126.5072222
예인선,예인선 한강3호 선원사망사건,36.11833333,125.9847222
